file_name,language,gender,dialect,text,speaker_id,line_id
6604462539.wav,French,Female,Ivory Coast,"De cette manière, elles se déprécient rapidement aux yeux de leur famille. Les enfants font la comparaison entre la tenue de leur mère et celle des autres, qui s'habillent proprement et leur respect pour elles s'en trouve amoindri. Maman, soyez aussi attrayante que possible, non en vous habillant avec recherche, mais en portant des vêtements propres et saillants.",FIF66044,6604462539
6604448869.wav,French,Female,Ivory Coast,Vous donnerez ainsi à vos enfants des leçons de propreté et de pureté. L'amour et le respect de ces enfants devrait avoir la plus grande importance pour la mère. Tout en elle devrait refléter la netteté et l'ordre et être associé dans leur esprit à la pureté.,FIF66044,6604448869
1718323014.wav,French,Male,Ivory Coast,"Voilà, donc de là, j'ai essayé sur plusieurs salons et malgré tout ce que j'avais, j'avais le temps de m'envoler, de faire d'autres choses.",FIM17183,1718323014
1718349460.wav,French,Male,Ivory Coast,"Je t'ai dit tantôt, j'étais à Londres étudiant, donc j'ai été formé, diplômé en informatique de gestion et après j'ai vu que ce n'est pas ce qu'il me fallait. Je fais une formation diplômée à l'Université de Greenwich pour être un event manager.",FIM17183,1718349460
1718396921.wav,French,Male,Ivory Coast,"Voilà en fait, tous les produits de le Côte d'Ivoire, de l'âge jusqu'à tout ce qui est consumable en fait. Donc à ce moment-là, quand je revenais en vacances,",FIM17183,1718396921
1718398699.wav,French,Male,Ivory Coast,"j'ai essayé de conseiller au Bahamond, où elle était nommée, de maquiller les bars, de pouvoir vendre des produits locaux parce que quand on arrive à l'accord d'Ivoire, ce ne sont pas des produits qui sont accessibles. Voilà, ils ne sont pas accessibles.",FIM17183,1718398699
1718336097.wav,French,Male,Ivory Coast,"Donc, j'arrivais à Abidjan, je constatais que ça n'a pas été fait, donc du coup, j'ai dit bon, je vais essayer de tenter l'aventure moi-même parce que j'aime bien les défis. Donc, je me suis mis, dès que l'opportunité s'est présentée,",FIM17183,1718336097
1718395921.wav,French,Male,Ivory Coast," je dis bon, je vais créer un espace où l'Afrique Un Peu se sentit chez soi, et l'Afrique Un Peu essaye de retrouver tous ses produits locaux, l'Afrique Un Peu essaye de passer un bon moment et boire aussi des boissons, faire des produits locaux.",FIM17183,1718395921
1718365397.wav,French,Male,Ivory Coast,"Non, je suis allé à Londres depuis 1998. Oui, le retour, oui. Mais je faisais toujours des va-et-vient, bien sûr. Je n'ai jamais coupé le cordon en Bidika et je venais chaque année en Côte d'Ivoire. C'est là aussi naît l'inspiration en fait.",FIM17183,1718365397
1718377447.wav,French,Male,Ivory Coast,"Je suis en fait comme un couteau suisse, un couteau suisse tantôt réalisateur, documentaire de cinéma, producteur, conseiller en musique. J'aime toucher un peu la tour en fait.",FIM17183,1718377447
1718313712.wav,French,Male,Ivory Coast,"Voilà, donc voilà un peu l'idée qui m'a poussé vraiment à installer l'espace WOW, qui est un lieu atypique, une décoration artisanale, mais qui est d'un atmosphère moderne en fait. Voilà, donc c'est un peu ça.",FIM17183,1718313712
1718350152.wav,French,Male,Ivory Coast,"On y trouve un peu un salon de coiffure qui est réservé aux professionnels de la coiffure qui n'ont pas de salon, mais tantôt qu'il y a un contrat de mariage qui peut utiliser l'espace aussi pour ça.",FIM17183,1718350152
1718328389.wav,French,Male,Ivory Coast,"Voilà, on nous trouve à l'espace WOW, tout ce qui est, comme vous avez dit, le premier bar à Bandji, Abidjan, memoire de l'Akwaba d'Ivoire, qui met en avant des cocktails qui sont WOW, des cocktails bleus, des cocktails passionnés, cocktails bisapés, cocktails Bandji, anacés.",FIM17183,1718328389
1718366358.wav,French,Male,Ivory Coast,"Donc en fait, on fait tout avec le Bandji. Donc je dirais comme ça, pour moi le Bandji n'a plus de secret, et je suis l'homme qui a découvert l'embouchure du Bandji.",FIM17183,1718366358
1718333412.wav,French,Male,Ivory Coast,"On a la fibre patriotique à nous qui se développe, qui devient encore plus fort et c'est ce qui nous amène à pouvoir consommer tout ce qu'il y a de chez nous. Et aujourd'hui, grâce à Dieu, vous voyez, nous avons eu le temps de voyager, nous avons eu le temps de découvrir, nous avons eu le temps d'apprendre.",FIM17183,1718333412
1718332463.wav,French,Male,Ivory Coast,"Donc tout ce que nous avons appris ailleurs, nous voulons venir donner à notre patrie, donner un peu ce rénouveau, en fait, donner une certaine repartition.",FIM17183,1718332463
1718369233.wav,French,Male,Ivory Coast,"Moi, je peux appeler ça le packaging, en fait, voilà, parce que souvent on fait des choses mais on ne pense pas au packaging. Donc je pense que c'est tout, c'est un tout, c'est un tout, c'est un tout, voilà.",FIM17183,1718369233
1718360351.wav,French,Male,Ivory Coast,"Parce que pour moi, il faut être à la bonne personne, il faut être au bon endroit pour voir waouh, en fait. Voilà, donc c'était fait exprès dans le premier temps. On va créer une communauté des personnes qui l'aiment, vont se retrouver là où il le faut.",FIM17183,1718360351
1718358324.wav,French,Male,Ivory Coast,"Donc, tu as des bouches à oreilles. Et puis, voilà, je pense que cette politique a beaucoup marché dans la première année. Parce que les gens se retrouvaient là. C'était comme un peu un lieu où tu étais copter, en fait. Tu peux passer devant, ne pas savoir. Mais quand on te dit tu viens, tu aimes, tu restes.",FIM17183,1718358324
1718320206.wav,French,Male,Ivory Coast,"Donc, c'était un peu magique. C'était un peu waouh, quoi. On aimait plus cette partie-là, voilà. Et de plus en plus, les gens commencent à créer cette communauté. Pour moi, c'est créer d'abord une communauté, que d'avoir des clients.",FIM17183,1718320206
1718382692.wav,French,Male,Ivory Coast,"Parce que tu peux faire tout ce que tu veux. Mais si la communauté ne t'assètes pas, la communauté ne te suit pas, c'est du gâchis en fait. Pour moi, la communauté est encore plus importante.",FIM17183,1718382692
1718375276.wav,French,Male,Ivory Coast,"Aujourd'hui, moi, je ne cherche pas Ã avoir des clients, mais moi, je les appelle des partenaires d'affaires. Voila. Tout ce qui vient d'avoir, c'est des partenaires, voila. Parce que pour moi, il ne s'agit pas de venir Ã  l'Espace consommer simplement, mais de pouvoir venir proposer et changer merchandises.",FIM17183,1718375276
1718342663.wav,French,Male,Ivory Coast,"C'est un espace qui permet à tout le monde de se retrouver, de tisser des affaires, de network. C'est un peu un tout, en fait.",FIM17183,1718342663
1718326734.wav,French,Male,Ivory Coast,"Et nous mettons en avant tout le savoir-faire. Donc, par exemple, les chaises à Waw sont en vente. Voilà. Et les tableaux, les tableaux, le décor, la plupart des choses sont en vente en fait. Donc, c'est aussi un partenariat. Il y a des clients qui sont arrivés.",FIM17183,1718326734
1718391519.wav,French,Male,Ivory Coast,"Ah, je fabrique telle pièce, je fabrique telle pièce. Ils disent, bon, on va nous faire une exposition à Waw. Nous décorons le lieu et certains objets sont en vente. Voilà. Donc, c'est vraiment un bon partenariat.",FIM17183,1718391519
1718346987.wav,French,Male,Ivory Coast,"Voilà. Je dis comme ça que nous avons aussi notre propre production de Bandji. Mais aussi, c'est un partenariat qui a été fait avec l'un de nos clients. Et qui exploite des palmiers.",FIM17183,1718346987
1718381762.wav,French,Male,Ivory Coast,"Oui, waouh et puis simple en fait de la chose pour que tout le monde comprenne souvent. Dans un français, il voit rien. On fait une affaire, d'accord? Si toi tu gagnes, moi je gagne, c'est pas une affaire.",FIM17183,1718381762
1718373327.wav,French,Male,Ivory Coast,"Non, la patience. C'est vraiment la clé du succès. En plus de la patience, il faut être organisé.",FIM17183,1718373327
1718392813.wav,French,Male,Ivory Coast,"L'organisation, c'est très important. Donc j'ajouterai à la patience et à l'organisation. Et être travailleur et bosseur.",FIM17183,1718392813
1718350132.wav,French,Male,Ivory Coast,"Moi, c'est très simple. Parce que pour moi, tout à l'heure, on a brossé un peu ce qu'on appelle le todolis. Donc, avoir un todolis, c'est vraiment important pour une certaine organisation.",FIM17183,1718350132
1718314355.wav,French,Male,Ivory Coast,"Il y a des moments où il faut improviser, mais il faut planifier tout ce que tu fais, en fait. Tu lèves la journée, tel rendez-vous, ce que je dois faire, je dois appeler le plombier, j'ai besoin d'appeler tel fournisseur, j'ai un rendez-vous ici. Donc, c'est une planification.",FIM17183,1718314355
1718331141.wav,French,Male,Ivory Coast,"Voilà, c'est une planification. Donc, je demande aux gens de s'asseoir, de prendre... C'est simple, un stylo, un feu, et écrire, en fait, ce qu'il doit faire de la journée.",FIM17183,1718331141
1718352019.wav,French,Male,Ivory Coast,"Moi, je pense qu'au-delà de nos compétences, comme je dis, tu ne peux pas fonctionner tout seul. Tu ne peux pas fonctionner tout seul. Et ce qui est un peu plus difficile, je vais dire c'est dommage, en Afrique et en Côte d'Ivoire, c'est la ressource humaine en fait.",FIM17183,1718352019
1718377468.wav,French,Male,Ivory Coast,"La ressource humaine parce que nous avons besoin de personnes pour nous accompagner, mais souvent on est confronté à une ressource humaine qui n'est pas qualifiée, ça aussi c'est pas grave parce qu'on peut apprendre, mais quand tu n'as pas la volonté d'apprendre, tu n'as pas la volonté de travailler, souvent c'est un peu compliqué.",FIM17183,1718377468
1718336412.wav,French,Male,Ivory Coast,"On a le gain de la facilité parce que c'est aussi plus facile d'aller voir une telle personne pour dire ah j'ai tel problème, dans mon mi-français, dans mon demi-français que de venir apprendre à travailler. Le problème est plus profond.",FIM17183,1718336412
1718349443.wav,French,Male,Ivory Coast,"Et comme tantôt je disais, il faut toujours avoir la vie des espères, pour ne pas avoir peur d'approcher des espères pour vous conseiller. Et n'ayez pas peur de dépenser pour payer aussi les conseillers, parce que c'est leur boulot de vous conseiller.",FIM17183,1718349443
1718399392.wav,French,Male,Ivory Coast,"Voilà, en Côte d'Ivoire, c'est dans notre quotidien. Mais les gens ne font pas attention au packaging. Vous voyez, aujourd'hui, il y a une certaine communauté qui veut bien consommer le Made In Côte d'Ivoire, mais avec des nouveaux packaging, des choses qui sont vraiment très accessibles, qui font plaisir aux yeux, aux cinq sens en fait.",FIM17183,1718399392
1718369949.wav,French,Male,Ivory Coast,"Ça, c'est important parce que pour moi, quand les cinq sens ont la chance d'interagir, le succès commercial 98-99% est attaqué.",FIM17183,1718369949
1718338378.wav,French,Male,Ivory Coast,"Vous voyez, il faut que ça soit beau pour les yeux, il faut que ça soit bon pour la langue, il faut que le dora soit très bien touché. En fait, comme je le dis, il faut que les cinq sens interagissent pour voir le succès commercial en fait.",FIM17183,1718338378
1718356681.wav,French,Male,Ivory Coast,"Voilà, donc aujourd'hui, quand on parle de beau, il y a des designers, on parle de goût, il y a des chefs. Donc pour moi, cette collaboration-là, il faut apprendre à vivre dans un écosystème où tout seul, tu ne peux pas gagner.",FIM17183,1718356681
1718382625.wav,French,Male,Ivory Coast,"L'Espace WoW, le but de l'Espace WoW c'est d'aider chaque Ivoirien à prendre confiance en lui-même, savoir que tout ce que nous touchons peut contribuer à ton succès mais à le faisant très bien.",FIM17183,1718382625
1718377331.wav,French,Male,Ivory Coast,"Donc en fouillant, être curieux, vous pourrez visiter le monde et adapter certaines choses à notre réalité et offrir le mieux que nous avons au monde esthéréen aussi. Parce que consommer les Ivoiriens, ce n'est pas seulement que pour les Ivoiriens. Il faut pouvoir comprendre ça en fait.",FIM17183,1718377331
1718367913.wav,French,Male,Ivory Coast,"Aujourd'hui, dans le futur, ce que nous voulons, nous voulons que chaque Ivoirien prenne conscience de pouvoir offrir le meilleur produit pour les Ivoiriens. Parce que je te donne une anecdote. Il y a des gens qui sont arrivés à l'espace WoW et en fait, ils pensaient que l'espace appartenait à un Européen, comme on dit communément ici, appartenait à un Blanc.",FIM17183,1718367913
4334959288.wav,French,Male,Ivory Coast,"Oui, en fait, MIAGE c'est méthode informatique appliquée à la gestion des entreprises. C'est une formation en fait qui allie, disons, des connaissances en gestion d'entreprise, vraiment la base, le droit, la comptabilité, le marketing",FIM43349,4334959288
4334959061.wav,French,Male,Ivory Coast,"avec de très bons professeurs, parce que c'est une formation assez challengeante, et aussi en fait l'informatique, donc, et qui nous montre comment l'informatique, c'est-à-dire interagit quand il s'agit de transformation digitale et plus de gestion en fait d'entreprise.",FIM43349,4334959061
4334972684.wav,French,Male,Ivory Coast,"Il n'y a pas de souci. Alors, je m'appelle Fabrice, Fabrice TRA. Voilà, je suis Ivoirien, j'ai 24 ans depuis ce 18 janvier 2022.",FIM43349,4334972684
4334965499.wav,French,Male,Ivory Coast,"J'ai fait, disons, pour retracer concrètement le cours secondaire méthodiste de Youpubon pour le collège. Pour le lycée, j'ai intégré le lycée classique d'Abidjan où j'ai fait de belles années de lycée. Et ensuite, j'ai eu la chance d'intégrer l'institut national polytechnique de Yamsocroc pour une formation en informatique de trois ans, là où j'ai appris les bases de l'informatique.",FIM43349,4334965499
4334991412.wav,French,Male,Ivory Coast,"Et ensuite, je me suis envolé pour l'université de Rennes pour faire la licence méthode informatique appliquée à la gestion d'entreprise. Voilà, où j'ai fait en fait une licence et un master en mias et voilà, j'ai pu par ce parcourir ces différentes formations et aussi les stages que j'ai eu à effectuer durant mes études, acquérir certaines compétences qui aujourd'hui me servent et qui ont permis notamment de créer Bim! aujourd'hui.",FIM43349,4334991412
4334998538.wav,French,Male,Ivory Coast,"En fait, MonBim est en fait le produit de plusieurs réussites et de plusieurs échecs. Voilà, parce que, en gros, Bim n'est pas la première entreprise que j'ai montée. J'ai eu toujours, en fait, l'envie de créer quelque chose qui m'appartient.",FIM43349,4334998538
4334981454.wav,French,Male,Ivory Coast,"Ça, c'est une envie que j'ai nourrie depuis ma plus grande enfance. Et c'est en gros cette envie-là même qui m'a poussé vers l'informatique. Parce qu'étant petit, à l'adolescence arrivé un moment, on manque beaucoup de confiance en soi.",FIM43349,4334981454
4334921383.wav,French,Male,Ivory Coast,"Et moi, c'était le fait de créer quelque chose de mes propres mains en brief, parce que l'informatique, ça reste quand même du virtuel. C'est le fait de créer quelque chose, moi-même, qui m'a en gros redonné confiance en moi et qui m'a fait beaucoup aimer l'informatique. Donc, j'ai toujours aimé créer parce que ça me redonne confiance en moi.",FIM43349,4334921383
4334971425.wav,French,Male,Ivory Coast,"Donc, j'ai créé en gros plusieurs applications parce que j'ai toujours eu aussi l'envie de créer des choses dans l'informatique. J'ai créé plusieurs applications qui ont conduit aujourd'hui à la création de Bim. Déjà, dès l'université, tout ce qui était applications de gestion des filières, applications de parrainage, par exemple.",FIM43349,4334971425
4334916807.wav,French,Male,Ivory Coast,"Voilà, j'ai commencé en fait par ces différentes choses-là. Et même lorsque je terminais à l'Institut National Polytechnique à Yamoussoukro, j'avais monté une startup avec des amis de promotion. Et voilà, on avait commencé par un projet très intéressant pour une PONG Ivoirienne.",FIM43349,4334916807
4334996131.wav,French,Male,Ivory Coast,"Et malheureusement, on n'a pas pu aller forcément jusqu'au bout parce que après les études, chacun est parti un peu de son côté. Donc, ce n'est pas la première aventure entrepreneuriale que je mène. J'ai déjà eu une aventure.",FIM43349,4334996131
4334939948.wav,French,Male,Ivory Coast,"'ai créé une startup qui s'appelait Brandspace, qui aujourd'hui est en train d'être, disons, réfacturée. Et puis, lors de mon arrivée en France, j'ai créé aussi plusieurs sites, plusieurs sites e-commerce notamment pour pouvoir faire la promotion de produits spéciaux. Par exemple, ça, c'est l'histoire d'une réussite et d'un échec en même temps.",FIM43349,4334939948
4334968559.wav,French,Male,Ivory Coast,"C'est l'histoire, disons, d'un site que j'ai créé qui s'appelait Blendit, Blendit.fr. C'est un site spécialisé en fait dans la vente de produits pour chat. C'était un produit spécial, c'était une gammel pour chat et ce produit-là pendant le confinement, il a bien marché parce que les gens étaient chez eux et j'ai senti en fait qu'il y avait quelque chose à faire là.",FIM43349,4334968559
4334932708.wav,French,Male,Ivory Coast,"Bizarrement pendant le confinement, les gens achetaient beaucoup plus. Donc en moins de deux semaines, on avait fait un bon chiffre d'affaires, à peu près 3 000 euros. On était tous contents, etc.",FIM43349,4334932708
4334913257.wav,French,Male,Ivory Coast,"J'ai toujours travaillé avec une autre personne, la profondeur de presse de MonBim, qui n'est pas là aujourd'hui, mais que je salue au passage.",FIM43349,4334913257
4334963347.wav,French,Male,Ivory Coast,"Voilà, Ana, Anavilou et voilà, en fait, on a fait un très beau chiffre d'affaires avec ce site internet là. Et ensuite, ne sachant pas gérer les choses. Et là, en fait, c'est un truc qui est très important.",FIM43349,4334963347
4334950791.wav,French,Male,Ivory Coast,"Déjà, et du coup, ça fait qu'au niveau du fond de roulement du site internet, c'était devenu compliqué et ça a créé en fait un mauvais engrenage. Et finalement, je crois qu'on a dû le faire. Et ça, en fait, c'est l'une des choses qui nous a beaucoup fait réfléchir et qui nous a fait comprendre.",FIM43349,4334950791
4334930633.wav,French,Male,Ivory Coast,"Parce que nous, de notre tête, la machine était lancée, on pouvait faire ce qu'on voulait. Et puis bon, ça allait toujours rapporter quelque chose. Alors que non, il y a des problèmes, en fait, qu'on a eu à résoudre après, en fait, qu'on a fait ce tachat que je considère comme...",FIM43349,4334930633
4334959139.wav,French,Male,Ivory Coast,"Finalement, la voiture n'existe plus parce qu'on a fait un accident, disons, environ un an après, voilà. Heureusement, tout s'est bien passé, personne n'a eu quelque chose de mal, mais voilà, c'était l'histoire de Blendit qui s'est terminé comme ça, et puis voilà. Et heureusement que pendant ce temps, on avait monté d'autres projets d'entrepreneuriat derrière, dont Bim, dont on parle aujourd'hui.",FIM43349,4334959139
4334941748.wav,French,Male,Ivory Coast,"En fait, la naissance de Bim parle d'une histoire hyper drôle. En gros, le jour où j'ai rencontré la co-fondatrice de Bim, on a discuté parce qu'on était des anciens de l'Institut National Polytechnique Félus Féboni. Et en gros, on s'est rencontré en fait ici en France un peu par hasard.",FIM43349,4334941748
4334967793.wav,French,Male,Ivory Coast,"On était dans la même fac. Et le jour quand on s'est rencontré, on a discuté, on a échangé nos numéros. Moi, j'ai pris en fait son numéro.",FIM43349,4334967793
4334998174.wav,French,Male,Ivory Coast,"Et lorsque je suis rentré chez moi, à la maison, j'ai voulu lui envoyer des messages. Et bizarrement, j'ai remarqué que pendant trois, quatre jours, j'envoyais des messages et je n'avais pas de réponse. Et je me disais, je ne comprends pas en fait, qu'est-ce qui se passe? Qu'est-ce que j'ai fait de mal? Et tout. Et heureusement, je l'ai retrouvé sur la fac.",FIM43349,4334998174
4334973436.wav,French,Male,Ivory Coast,"Et là, en fait, je lui ai demandé directement, bah voilà, je t'envoie des messages et tu ne reprends pas. Et c'est là, en fait, qu'on s'est vite rendu compte que je m'étais trompé lorsque j'avais pris le numéro. Donc pendant les trois jours, j'envoyais des messages à un fantôme, un Grish.",FIM43349,4334973436
4334912218.wav,French,Male,Ivory Coast,"Et j'ai jamais eu de réponse. Et là, on a eu l'idée, en fait, de créer quelque chose, un outil qui allait permettre aux gens de ne plus jamais faire cette erreur-là. Parce que finalement, si on n'avait pas eu de nouveaux contacts, ça allait être fini, fini, fini, fini pour toujours.",FIM43349,4334912218
4334967685.wav,French,Male,Ivory Coast,"Et là, on a réfléchi pendant des mois, pendant disons plus d'un an, pour trouver quelque chose qui allait nous permettre d'éviter que cela se reproduise. Et Bim! on a trouvé l'idée d'une carte de visite digitale qui allait permettre d'avoir des informations de manière instantanée sans avoir à les recopier parce que ça réduit de 100% le risque d'erreur.",FIM43349,4334967685
4334932630.wav,French,Male,Ivory Coast,"Et en fait, c'est de là qu'est partie l'idée de Bim! Ensuite, il y a la partie écologique. On ne voulait pas que ça se fasse de manière normale, comme ça se fait d'habitude avec une carte de visite en papier.",FIM43349,4334932630
4334942326.wav,French,Male,Ivory Coast,"Parce que déjà, le papier, voilà, c'est pas trop bon pour l'environnement, lorsqu'il n'est pas recyclé convenablement. Et en fait, on a fait des recherches et on a constaté que chaque année, il y a environ 10 milliards de cas de visite qui sont créés dans le monde. Et en fait, il y a une statistique qui est disons, disons qui est très surprenante.",FIM43349,4334942326
4334993603.wav,French,Male,Ivory Coast,"C'est que 80%, c'est-à-dire 8 milliards de ces cas de visite, sont gétés à la poubelle dès la première semaine de leur fabrication. C'est-à-dire dès lors qu'elles sont données à la personne qui les a commandées, on a 8 milliards sur ces 10 milliards là qui sont gétés en fait à la poubelle. Ça veut dire que finalement, la carte de visite n'est pas si efficace que ça.",FIM43349,4334993603
4334936578.wav,French,Male,Ivory Coast,"Vu en fait son impact qu'elle a sur tout l'environnement, on a juste nécessaire en fait de trouver une alternative en fait qui était beaucoup plus eco-friendly à la carte de visite basique en papier et en gros, c'est là en fait qu'est née Bim.",FIM43349,4334936578
4334916523.wav,French,Male,Ivory Coast,"C'est là que l'idée de Bim en fait est née et après trouver la technologie qui allait nous permettre de supprimer le papier, on est tombé sur la technologie sans contact parce que aussi le confinement en fait a soulevé les questions du paiement etc.",FIM43349,4334916523
4334921239.wav,French,Male,Ivory Coast,et la technologie sans contact a été disons la grande gagnante en fait de ce confinement en termes de technologie. C'est ce qui nous a poussé vers cette technologie là et on a décidé de l'intégrer à Bim. Donc en fait c'est un peu comme ça que tout s'est passé et on avait tout.,FIM43349,4334921239
4334969716.wav,French,Male,Ivory Coast,"On avait la technologie, on avait disons la vision mais on n'avait pas de nom pour notre entreprise. Et un jour, bon, moi j'ai cherché en fait le nom pendant des mois, pendant des semaines.",FIM43349,4334969716
4334924442.wav,French,Male,Ivory Coast,"Et un jour je me souviens qu'on était assis en fait au bord d'un lac et je lui ai demandé en fait quel nom tu voudrais pour Bim, pour le projet. Elle n'a même pas réfléchi deux secondes mais Bim en fait. Et je me suis dit mais attends, je cherche depuis des mois, pourquoi tu me le dis pas?",FIM43349,4334924442
4334997777.wav,French,Male,Ivory Coast,"Elle me dit mais tu m'as pas demandé et puis voilà et puis c'est comme ça en fait que ça a été acté. Bim! Et voilà, j'ai dit bah Bim c'est parfait. Du coup, j'ai cherché comment l'écrire parce que pour moi Bim c'était trop court.",FIM43349,4334997777
4334986952.wav,French,Male,Ivory Coast,"Et finalement, j'ai dit ce qu'on va faire de simple, on va rajouter en fait un point d'exclamation qu'on va un peu détourner pour qu'il prenne beaucoup plus de place. Et en fait, c'est de là qu'est parti et qu'on a trouvé en fait le nom Bim qui est là. Et voilà, c'est comme ça.",FIM43349,4334986952
4334927958.wav,French,Male,Ivory Coast,"En fait, c'est l'histoire de notre projet qui est vraiment partie de quelque chose de drôle en fait et qui aujourd'hui nous a permis de développer une solution qui est utilisable en fait par à peu près tout le monde.",FIM43349,4334927958
4334951401.wav,French,Male,Ivory Coast,"Justement. Et c'est en gros, c'est la raison pour laquelle il n'y a pas eu d'hésitation parce qu'on a tout de suite su que c'est un nom qui allait rapidement intéresser les gens. C'est quelque chose qui va avec, disons, une sorte de tendance.",FIM43349,4334951401
4334955684.wav,French,Male,Ivory Coast,"Et pour nous, en fait, ça allait très bien de pouvoir flirter sur cette tendance là. Et finalement, ça marche parce que je me souviens que lorsqu'on a commencé à parler de Bim sur Internet, sur les réseaux sociaux, j'ai annoncé en fait à mon frère, disons une semaine après que j'avais créé une boîte qui faisait une carte de visite digitale.",FIM43349,4334955684
4334985489.wav,French,Male,Ivory Coast,"Il a dit, ah, c'est qu'on a vraiment réfléchi avant de trouver ce nom parce que même s'il savait pas trop à quoi ça servait, au moins il avait retenu le nom Bim. Et pour nous, c'est quelque chose de très important et c'est pourquoi en fait on a choisi ce nom là. Pour que les gens s'identifient rapidement à ça et que surtout qu'ils ne l'oublient pas.",FIM43349,4334985489
4334992479.wav,French,Male,Ivory Coast,"Non mais c'est clair, c'est clair. En fait il y a vraiment beaucoup de choses qui ont été développées autour de Bim. Et voilà, on est en train de contacter chaque personne pour pouvoir quand même un griff et avoir la bénédiction du pape.",FIM43349,4334992479
4334971547.wav,French,Male,Ivory Coast,"Pour nous, ce qui est compliqué, ça reste le fait que, disons, parlons de la Côte d'Ivoire, ça reste le fait que la technologie est encore en train de rentrer dans nos habitudes. ",FIM43349,4334971547
4334957343.wav,French,Male,Ivory Coast,"Ce n'est pas encore totalement le cas. Et il y a plein de personnes qui, aujourd'hui, lorsqu'elles entendent parler de Bim, disons, pas qu'elles sont réticentes, mais elles sont curieuses, mais ne comprennent pas directement, ou, disons, dans la plupart des cas, ne savent pas en fait ce que c'est.",FIM43349,4334957343
4894913380.wav,French,Male,Ivory Coast,"Salut à vous qui nous suivez sur cette radio. Merci de suivre notre émission sur la Bible. Notre sujet d'aujourd'hui s'intitule Demandez avec foi. Basé sur le livre de Jacques Chapitre 1, verset 6, qui dit ceci Mais qu'il la demande avec foi.",FIM48949,4894913380
4894952715.wav,French,Male,Ivory Coast,"Sans douter, car celui qui doute est semblable au flot de la mer agité par le vent et poussé de côté et d'autre. Et si Dieu, à travers son serviteur, s'adresse au chrétien que nous sommes, pour dire que si nous manquons quelque chose, nous devons demander cela avec foi à Dieu.",FIM48949,4894952715
4894918573.wav,French,Male,Ivory Coast,"Donc, chers amis, pour être capable de résister à Satan et de triompher, nous devons d'abord obtenir les forces nécessaires pour résister à sa puissance.",FIM48949,4894918573
4894980800.wav,French,Male,Ivory Coast,"Dieu nous donne ainsi la possibilité de nous maintenir en contact étroit avec le Christ et de jouir de la constante protection des anges. Et cela commence par notre demande. Sachant que nous sommes faibles. Sachant que nous sommes tous petits et que sans Dieu, nous ne pouvons rien faire.",FIM48949,4894980800
4894962179.wav,French,Male,Ivory Coast,"Qu'on ne peut pas voir où se trouve Dieu dans le lieu où Jésus est entré pour nous. Saisissons non plus fermement des promesses certaines de Dieu. Ayons une foi manifeste, une foi qui ne sent pas de l'invisible, une foi inébranlable, immuable.",FIM48949,4894962179
4894997242.wav,French,Male,Ivory Coast,Dieu nous invite de croire qu'il est celui-là même qui peut combattre avec nous et nous donner la victoire. Dieu nous invite à demander avec foi. Notre foi doit nous faire pénétrer de l'autre côté du voile. Dieu nous invite de croire qu'il est celui-là même qui peut combattre avec nous et nous donner la victoire. Dieu nous invite à demander avec foi. Notre foi doit nous faire pénétrer de l'autre côté du voile. ,FIM48949,4894997242
4894956831.wav,French,Male,Ivory Coast,"Pour ce faire, nous devons avoir la foi. Nous devons nous approcher de Dieu avec la conviction que nous ne sommes pas seuls et que Dieu pardonnera tous nos péchés et Dieu fera de nous de nouvelles personnes.",FIM48949,4894956831
4894929064.wav,French,Male,Ivory Coast,"Comme il le dit dans 2 Corinthians 5 verset 17, en Christ nous sommes une nouvelle créature. Les choses anciennes sont passées. Toutes choses sont devenues nouvelles. C'est ce que le Christ veut faire de nous.",FIM48949,4894929064
4894949530.wav,French,Male,Ivory Coast,"Si nous cherchons Dieu de tout notre cœur, chers amis, si nous travaillons avec zèle, si notre foi est inébranlable, alors la lumière resplendira sur nous comme elle a resplendu sur Enoch. ",FIM48949,4894949530
4894958902.wav,French,Male,Ivory Coast,"Le prophète fidèle à Dieu parce que la parole de Dieu nous dit Enoch a marché pendant 300 ans avec le Seigneur sans avoir péché. Qu'est-ce qui a fait qu'Enoch a triompher de ses batailles, de ses luttes spirituelles?",FIM48949,4894958902
4894999150.wav,French,Male,Ivory Coast,"Tes péchés te sont pardonnés parce que tout ce que nous posons comme mauvaises actions commence par le cœur. Parce que c'est dans le cœur que prend forme notre esprit de convoitise, notre esprit adultérien.",FIM48949,4894999150
4894926450.wav,French,Male,Ivory Coast,"Quand l'éternel nous invite en disant Mon fils, donne-moi ton cœur, Dieu veut que nous lui appartenions entièrement. Il sait que notre âme est atteinte par le péché et il désire dire à chacun de nous",FIM48949,4894926450
9023816425.wav,French,Male,Ivory Coast,"Certains cosmétiques sont naturels, seulement sur l'étiquette. Affirme l'association 60 millions de consommateurs. Comment distinguer les vrais des faux? Voici ce qu'il faut savoir.",FIM90238,9023816425
9023810845.wav,French,Male,Ivory Coast,"Quand il s'agit de choisir les meilleurs produits cosmétiques ou d'hygiène, la première règle consiste à privilégier les ingrédients naturels aux ingrédients chimiques pour éviter des effets indésirables. Mais encore faut-il faire la différence entre les produits qui sont véritablement d'origine naturelle et ceux qui emportent la mention mais dans l'étiquette montrent tout l'inverse.",FIM90238,9023810845
